originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Generalized Competitive Suppression,2.2,-238.606245476328,-218.819513449941,-183.801583205965,-239.812919174196,-171.810292317966,-203.471809235987,-183.872013055717,-245.129649610317
Generalized Competitive Suppression,2.2,-220.453432774379,-185.708683431796,-194.038023466638,-238.146766236043,-155.461823163399,-192.206561568758,-192.801823491499,-224.119352603585
Generalized Competitive Suppression,2.2,-209.955638237982,-186.955585641821,-181.800490574877,-234.847106166959,-151.186552135203,-196.802547850844,-182.645990606315,-217.700698802062
Generalized Competitive Suppression,2.2,-213.952974756385,-198.867763532009,-185.421004156472,-233.631029555725,-175.442336997869,-206.174532543576,-185.682093161745,-226.07473021688
Generalized Competitive Suppression,2.2,-204.878955599245,-193.217554743539,-175.836178445097,-228.755518868281,-161.162134462319,-195.565045346921,-182.284756589161,-202.905506674372
Generalized Competitive Suppression,2.2,-220.677375373921,-471.551385591909,-174.54295527862,-243.221734991087,-183.750801203947,-337.047086222941,-173.723729712745,-222.156486029542
Generalized Competitive Suppression,2.2,-210.333269032496,-191.780680348237,-189.97543032442,-233.762239945235,-158.424004527294,-205.546298765031,-188.607339729691,-208.074664012066
Generalized Competitive Suppression,2.2,-223.269718426002,-207.230719682516,-181.901787578839,-242.860007057833,-170.230188486545,-210.706153656638,-182.868107760538,-275.988441032018
Generalized Competitive Suppression,2.2,-221.235686560032,-216.167342167854,-181.343289313382,-244.036606306668,-164.329050810904,-227.124244825594,-184.403204193653,-226.218152795052
Generalized Competitive Suppression,2.2,-222.215156088371,-206.445939287728,-178.92508528416,-249.611607382404,-180.47414278011,-237.916718263422,-183.982546248671,-221.772567008363
Generalized Competitive Suppression,2.2,-212.586586186637,-195.984704999899,-182.499426599495,-231.978342314827,-147.11042230468,-219.540242846096,-183.866810682354,-214.411804601831
Generalized Competitive Suppression,2.2,-222.564007715983,-183.88805672077,-231.869487738101,-247.543560544049,-175.112424723507,-194.977934863739,-256.018739139732,-224.498434921588
Generalized Competitive Suppression,2.2,-235.492511516621,-226.988198580448,-209.957814590458,-240.785498124792,-186.790415050708,-212.439443870067,-203.87514005189,-237.993020301748
Generalized Competitive Suppression,2.2,-223.833029068652,-218.480077598834,-180.714378388675,-240.771894977693,-198.314699826313,-223.966385689869,-179.473295750074,-225.243498541698
Generalized Competitive Suppression,2.2,-223.978945614553,-245.90696673171,-216.483704542868,-244.961282215519,-209.103462218102,-206.805687340239,-220.862170671991,-239.308995365312
Generalized Competitive Suppression,2.2,-208.257429997292,-207.562457223773,-198.653870186727,-227.353224097196,-169.807709609467,-217.403742815764,-197.368948479962,-213.600539013998
Generalized Competitive Suppression,2.2,-231.46076081007,-191.505140655763,-192.951002557369,-246.053413614464,-158.84186608381,-192.812406463537,-197.76049804426,-234.09715567738
Generalized Competitive Suppression,2.2,-223.70607617394,-181.002390958688,-207.8878986064,-235.44413176393,-176.555706775052,-179.888901828054,-204.012926369104,-259.954893486782
Generalized Competitive Suppression,2.2,-222.710461443855,-183.878563183905,-203.948209793125,-239.285203244648,-184.622928991396,-187.384745746118,-200.695856018431,-220.450329360763
Generalized Competitive Suppression,2.2,-222.397310295146,-194.265626061495,-182.568819908604,-241.387319841698,-161.864114771328,-200.498423318736,-185.936654841678,-228.083548775312
originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Generalized Competitive Suppression,2.2,-203.385700827822,-186.783716499174,-188.272543488119,-220.218033177427,-186.832702312567,-193.48793359019,-191.582785629688,-202.650627937772
Generalized Competitive Suppression,2.2,-216.237780778001,-233.979334840849,-192.471154658841,-237.850022158289,-183.518685181119,-240.350516734962,-194.422291333554,-218.86247868264
Generalized Competitive Suppression,2.2,-225.175775941828,-213.658686283332,-196.729398460803,-246.239957610244,-174.098554337905,-232.634681953959,-200.099100462193,-242.512395895602
Generalized Competitive Suppression,2.2,-218.495752505675,-200.744663175092,-199.497809778792,-236.170666014962,-168.574337440748,-213.582843719491,-198.250545151544,-232.98225113666
Generalized Competitive Suppression,2.2,-227.578078563189,-222.192975210955,-211.800958482821,-245.217668437644,-212.519859314498,-224.599336497198,-212.571784122241,-232.131117698035
Generalized Competitive Suppression,2.2,-219.834681484563,-177.796989109739,-189.365642010726,-241.283019843175,-173.582391141178,-186.998626861607,-185.178163626474,-218.430182134828
Generalized Competitive Suppression,2.2,-208.460310184786,-201.317180718702,-186.308549911702,-230.072980401054,-142.258790933606,-206.795069796326,-184.300709482331,-216.115756188488
Generalized Competitive Suppression,2.2,-247.513974785609,-242.789678735553,-186.4347695298,-282.446656017282,-157.984473379117,-269.554371074541,-188.885332288724,-250.978777133277
Generalized Competitive Suppression,2.2,-221.466021028063,-178.312395668823,-176.324734352589,-240.889224511738,-164.115549630802,-194.866634568566,-178.725178007091,-223.329711522629
Generalized Competitive Suppression,2.2,-216.775143226945,-210.045018863465,-192.236575586699,-237.909439022668,-173.667372726268,-223.052820914931,-194.230603973734,-219.990618574591
Generalized Competitive Suppression,2.2,-213.24332626674,-181.709007175943,-181.426823711395,-231.091524496718,-157.640442956583,-193.508906509632,-178.612008399637,-221.251762267017
Generalized Competitive Suppression,2.2,-222.447843910927,-206.020066263259,-185.398020750154,-257.915212951498,-164.248166809007,-222.508652838777,-188.632668674833,-237.181607212929
Generalized Competitive Suppression,2.2,-217.192443985255,-183.644891213621,-197.550749202719,-233.825459275061,-161.40183638438,-191.93477077673,-200.459211027732,-219.615749807263
Generalized Competitive Suppression,2.2,-222.100474791325,-210.914805922919,-183.007553864564,-242.361714196798,-174.92034279071,-216.070296875855,-184.227284171145,-229.035502798012
Generalized Competitive Suppression,2.2,-223.10635856541,-200.211992200916,-198.990998375171,-242.270754723447,-199.922094029031,-212.083605417373,-195.273849952399,-245.872902955901
Generalized Competitive Suppression,2.2,-212.749214950563,-188.29526523075,-176.073128971441,-237.340092526622,-178.047142207721,-204.610754853673,-179.284573670122,-217.688201751456
Generalized Competitive Suppression,2.2,-219.006799752019,-181.548164364825,-209.21879628215,-232.73642250438,-169.801537811311,-190.064757047462,-207.979567606944,-217.197690099568
Generalized Competitive Suppression,2.2,-222.098865458489,-217.399954263676,-187.830200124809,-239.345123259375,-192.711884937587,-223.602842302543,-186.724982013455,-234.788493201769
Generalized Competitive Suppression,2.2,-214.937311043703,-193.866768294444,-180.88770723459,-252.239941508374,-154.090204822375,-217.689218073417,-181.239632000058,-220.882727799214
Generalized Competitive Suppression,2.2,-222.7948709643,-195.869906968998,-200.921645717603,-243.074746972914,-177.17840135453,-199.012459970027,-205.344798211696,-221.409175836108
Generalized Competitive Suppression,2.2,-208.915334760069,-191.718285867661,-178.747305365706,-234.046652052608,-157.93069370378,-197.202245616878,-179.262504092316,-210.036094083113
Generalized Competitive Suppression,2.2,-211.031175559769,-178.248562853476,-176.14833110818,-228.855668795374,-147.476584270641,-189.41504255165,-179.397225816195,-220.469297425546
Generalized Competitive Suppression,2.2,-222.667873346681,-190.499809954573,-191.732521737389,-241.487582900267,-165.32533297575,-203.733770451762,-194.803021758744,-220.186952819472
Generalized Competitive Suppression,2.2,-210.120536327349,-201.198864324893,-196.210057517482,-229.961148304206,-180.903455741409,-206.192662192079,-193.926539901886,-213.4761184217
Generalized Competitive Suppression,2.2,-213.143144540971,-176.190000066109,-194.294338909856,-231.005405258172,-156.85704807592,-184.414882113443,-192.646746781316,-241.127430771985
Generalized Competitive Suppression,2.2,-218.334058983591,-188.829312178993,-183.236308466506,-235.856504909701,-177.794743851345,-199.877057725713,-183.080267868472,-232.122025460746
Generalized Competitive Suppression,2.2,-213.344240802932,-195.34662289914,-173.539089781567,-234.983044975386,-164.393523129379,-205.096237450065,-173.084081315957,-221.945504292655
Generalized Competitive Suppression,2.2,-211.667450275105,-199.817782736155,-198.555893454003,-234.823357952432,-205.56244375469,-208.482395474865,-196.592250819643,-210.423790369724
Generalized Competitive Suppression,2.2,-226.401273732628,-183.491886154805,-217.675357625887,-254.103546084299,-208.596531825673,-215.449339420903,-224.542638877477,-224.879853321821
Generalized Competitive Suppression,2.2,-236.716395529451,-199.224696694618,-188.73794246496,-252.867526523747,-156.528604080779,-195.009940218633,-191.652553337736,-242.125579170283
Generalized Competitive Suppression,2.2,-203.965223185862,-180.610219459567,-188.950569090647,-224.172822213972,-150.451204752425,-187.122403693356,-190.159553430172,-211.298317361756
Generalized Competitive Suppression,2.2,-218.672226624627,-261.246902200263,-185.763479079247,-248.96093650461,-202.294712070788,-304.77391323238,-191.799805010191,-265.735270769377
Generalized Competitive Suppression,2.2,-226.242744653791,-196.559384257266,-206.218054621634,-239.413509506643,-177.668870295326,-200.832430262274,-201.541131235237,-227.514341273085
Generalized Competitive Suppression,2.2,-220.107903915865,-197.964431327797,-169.573416049861,-243.063338894525,-146.8408968478,-204.526225751466,-168.471448441358,-228.977303807977
Generalized Competitive Suppression,2.2,-222.345989412583,-177.889894128959,-188.743021180741,-237.870768398736,-161.491400392706,-178.888616816347,-193.224806522248,-234.99154733228
Generalized Competitive Suppression,2.2,-218.820782514565,-225.238121758242,-191.633869145478,-234.573431017221,-163.447013967936,-228.867866292454,-191.647517799383,-226.284094722905
Generalized Competitive Suppression,2.2,-212.912965071538,-189.909015639787,-182.166860676258,-235.846180790619,-181.688721003572,-199.776853228735,-182.758039369564,-235.587812595964
Generalized Competitive Suppression,2.2,-205.191414781923,-175.642193993855,-186.431859447651,-234.532760826471,-155.360737978905,-187.956186559544,-184.965588438062,-255.061626277698
Generalized Competitive Suppression,2.2,-209.575215830412,-175.374853084079,-191.42336368773,-227.468384162631,-192.42063753366,-181.363831315386,-189.478577403992,-212.17774500423
Generalized Competitive Suppression,2.2,-212.072335594046,-192.179739042965,-181.648427387771,-236.251902311076,-169.112535657518,-214.207497025346,-181.654014917832,-215.291830658595
Generalized Competitive Suppression,2.2,-218.058220182707,-216.978862771231,-191.367868715372,-239.143709316195,-220.927917034585,-210.867819780188,-188.297814946502,-216.600711255932
Generalized Competitive Suppression,2.2,-221.063354377219,-191.517385424263,-185.347335794507,-236.201658218046,-149.649499353313,-193.660526048994,-185.963356462074,-231.970767383364
Generalized Competitive Suppression,2.2,-229.701601126016,-221.206966744788,-200.365567101069,-242.96525859818,-176.08352997761,-227.207199073262,-195.890882387588,-236.742325519245
Generalized Competitive Suppression,2.2,-205.181397608272,-178.643193080673,-182.15636044846,-224.903745772391,-169.874557023921,-185.444747150417,-186.198817978008,-204.420650980585
Generalized Competitive Suppression,2.2,-206.246988041485,-181.852937761984,-148.992109259794,-233.138905317505,-147.105506738946,-192.499857059684,-148.734797545121,-211.718790640947
Generalized Competitive Suppression,2.2,-234.004089368402,-204.320450430825,-205.015046095206,-250.495324429724,-181.23070451631,-207.090194436257,-201.104714736637,-232.540209036504
Generalized Competitive Suppression,2.2,-233.008287580546,-240.36216422182,-196.579064298015,-249.442022958798,-172.780091279671,-213.823707362676,-199.617363667545,-234.951948490746
Generalized Competitive Suppression,2.2,-227.532694509291,-215.002737772086,-169.248554841519,-267.52604452539,-144.965145987768,-247.619295775656,-170.56069219501,-229.267158632844
Generalized Competitive Suppression,2.2,-214.775778810052,-179.365549112142,-177.14708312967,-229.030374023715,-135.8699335626,-193.371413578068,-177.58435118986,-233.63396444712
Generalized Competitive Suppression,2.2,-209.604905671068,-176.934209804988,-170.650902828428,-228.610352159497,-144.076590870774,-183.4916170293,-173.26773573687,-215.661189213416
Generalized Competitive Suppression,2.3,-222.971917288523,-201.023028748616,-223.797326449184,-236.659279941329,-181.013783298624,-198.023825051695,-217.740101699198,-232.020540836186
Generalized Competitive Suppression,2.3,-207.965828138631,-207.220124184199,-190.810959995989,-229.580437465339,-162.224858744738,-218.953961400999,-191.234555130866,-206.912840327717
Generalized Competitive Suppression,2.3,-223.022244395973,-221.165986830623,-180.421782740569,-244.170096619557,-167.953616789893,-221.924299935103,-182.954324297694,-237.792245852537
Generalized Competitive Suppression,2.3,-218.529828926626,-185.682619775275,-247.584390663687,-246.059692069172,-236.938209710984,-196.773626779624,-241.607464023952,-219.522920614776
